firstName,lastName,email,phoneNumber,cin,customer_id,ssn,month,age,annual_income,monthly_inhand_salary,total_emi_per_month,num_bank_accounts,num_credit_card,interest_rate,num_of_loan,delay_from_due_date,num_of_delayed_payment,changed_credit_limit,num_credit_inquiries,credit_mix,outstanding_debt,credit_utilization_ratio,credit_history_age,payment_of_min_amount,amount_invested_monthly,payment_behaviour,monthly_balance,auto_loan,credit_builder_loan,debt_consolidation_loan,home_equity_loan,mortgage_loan,no_loan,not_specified,payday_loan,personal_loan,student_loan,occupation_Accountant,occupation_Architect,occupation_Developer,occupation_Doctor,occupation_Engineer,occupation_Entrepreneur,occupation_Journalist,occupation_Lawyer,occupation_Manager,occupation_Mechanic,occupation_Media_Manager,occupation_Musician,occupation_Scientist,occupation_Teacher,occupation_Writer,credit_score
Hutchisony,Clare,clarehutchisony@gmail.com,610491007,ua283,473527,995-31-5739,5.0,24.0,5286062.0,4676052.0,12178589.0,6.0,7.0,8.0,3.0,11.0,6.0,1036.0,2.0,0.0,145324.0,25749136.0,204.0,0.0,42337607.0,3.0,1924432.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Standard
Narayanang,Archana,archananarayanang@gmail.com,625233544,ua623,503679,995-31-6429,8.0,26.0,243425.0,20575417.0,1866977.0,5.0,5.0,3.0,1.0,17.0,16.0,6.0,3.0,0.0,5727.0,39980896.0,341.0,0.0,99607765.0,1.0,37747662.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Standard
Laud,Ashley,ashleylaud@gmail.com,663025771,ua658,847288,995-31-3086,1.0,14.0,9511795.0,6806496.0,2882527.0,6.0,7.0,20.0,7.0,59.0,17.0,162.0,12.0,0.0,234443.0,3463652.0,153.0,0.0,7876944.0,1.0,25047025.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Standard
Krishnand,arani,aranikrishnand@gmail.com,692910703,ua816,867367,995-31-7102,5.0,39.0,5747358.0,4270851.0,4021319.0,2.0,7.0,5.0,3.0,13.0,2.0,-421.0,5.0,0.0,70318.0,28388641.0,366.0,0.0,3909641.0,2.0,22496463.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard
Cremern,Andreas,andreascremern@gmail.com,660481525,ua927,405069,995-31-5798,5.0,54.0,6586924.0,57021035.0,15416223.0,1.0,7.0,10.0,3.0,1.0,6.0,52.0,2.0,0.0,5062.0,3654383.0,219.0,0.0,15858052.0,5.0,5074676.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Standard
Robertssonf,Robert,robertrobertssonf@gmail.com,616480417,ua192,208842,995-31-2386,2.0,37.0,6709728.0,537044.0,17928172.0,3.0,3.0,11.0,4.0,14.0,12.0,1116.0,4.0,0.0,113896.0,2969326.0,270.0,0.0,16857608.0,4.0,4491862.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Good
Ananthalakshmih,A.,a.ananthalakshmih@gmail.com,625057993,ua887,201555,995-31-6027,1.0,37.0,2075837.0,14588641.0,5370497.0,0.0,5.0,11.0,4.0,28.0,10.0,991.0,2.0,0.0,132824.0,2414633.0,373.0,0.0,14764708.0,1.0,23453436.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard
Ghosht,Sayantani,sayantanighosht@gmail.com,636919115,ua374,843687,995-31-8592,5.0,38.0,1915185.0,17469875.0,31780785.0,8.0,9.0,24.0,2.0,41.0,16.0,389.0,10.0,0.0,25852.0,3353552.0,180.0,0.0,4823809.0,4.0,35467987.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Good
Millikenw,David,davidmillikenw@gmail.com,627500944,ua172,582250,995-31-4571,6.0,37.0,17919006.0,14642504.0,0.0,1.0,5.0,8.0,0.0,5.0,7.0,844.0,4.0,0.0,6903.0,30038876.0,236.0,0.0,10294659.0,1.0,33347845.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard
Alperq,ra,raalperq@gmail.com,625045167,ua688,291481,995-31-3369,8.0,29.0,3556644.0,323987.0,17159052.0,6.0,8.0,32.0,6.0,20.0,11.0,1059.0,12.0,0.0,220349.0,3305723.0,100.0,0.0,23726196.0,2.0,19513452.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Standard
Schererr,Steve,steveschererr@gmail.com,638017848,ua168,542561,995-31-6226,3.0,38.0,1762561.0,14068008.0,8787353.0,9.0,10.0,18.0,7.0,35.0,22.0,2594.0,12.0,0.0,449122.0,30549982.0,37.0,0.0,14176393.0,1.0,20104263.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Standard
Lichtermane,Joseph,josephlichtermane@gmail.com,612433759,ua048,407655,995-31-5475,2.0,26.0,13872236.0,11264196.0,0.0,5.0,4.0,3.0,0.0,2.0,6.0,561.0,4.0,0.0,147432.0,43021435.0,254.0,0.0,14752856.0,5.0,12288911.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Standard
Basest,Daniel,danielbasest@gmail.com,691583559,ua347,795521,995-31-6699,6.0,39.0,17235115.0,16932596.0,13580176.0,0.0,1.0,1.0,1.0,9.0,10.0,1137.0,2.0,0.0,50637.0,32660336.0,310.0,0.0,99739365.0,3.0,3260064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard
Lifschitzt,ro,rolifschitzt@gmail.com,601033119,ua090,453192,995-31-8791,7.0,42.0,3120024.0,258802.0,7167124.0,2.0,3.0,1.0,3.0,10.0,5.0,1064.0,4.0,0.0,1434.0,3382744.0,277.0,0.0,100000.0,6.0,39488153.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Standard
Kuehnenh,Eva,evakuehnenh@gmail.com,620534864,ua504,223521,995-31-8619,5.0,32.0,5010976.0,43548135.0,22847439.0,6.0,3.0,4.0,1.0,16.0,22.0,966.0,0.0,0.0,89362.0,251367.0,195.0,0.0,13647177.0,5.0,5261621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Good
Krishnanl,arani,aranikrishnanl@gmail.com,603865523,ua693,412244,995-31-5017,2.0,39.0,5648364.0,490097.0,87742195.0,8.0,3.0,10.0,3.0,18.0,19.0,572.0,4.0,0.0,21393.0,40493435.0,270.0,0.0,95923065.0,5.0,55643176.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Standard
Breidthardto,Annika,annikabreidthardto@gmail.com,645238270,ua790,868810,995-31-6180,7.0,38.0,13377972.0,1099531.0,9293776.0,0.0,5.0,2.0,1.0,7.0,0.0,806.0,2.0,0.0,89164.0,31331928.0,389.0,0.0,69650543.0,3.0,6000878.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Standard
Taylorr,Susan,susantaylorr@gmail.com,676238174,ua687,564663,995-31-2299,2.0,30.0,8233268.0,68140566.0,28935556.0,6.0,9.0,20.0,7.0,48.0,13.0,925.0,10.0,0.0,156654.0,23390429.0,75.0,0.0,14865324.0,5.0,49339688.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard
Roumeliotisk,Greg,gregroumeliotisk@gmail.com,657718747,ua143,433919,995-31-4796,3.0,19.0,3584402.0,27030017.0,24568537.0,3.0,7.0,13.0,1.0,5.0,20.0,1417.0,10.0,0.0,107228.0,29794598.0,245.0,0.0,21065797.0,5.0,32507367.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Standard
Seetharamana,Deepa,deepaseetharamana@gmail.com,665696286,ua864,856882,995-31-5402,2.0,39.0,1006897.0,8400808.0,23222252.0,8.0,4.0,7.0,3.0,30.0,17.0,108.0,4.0,0.0,219293.0,28940834.0,178.0,0.0,58367977.0,1.0,29241785.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Standard
Bartzj,Diane,dianebartzj@gmail.com,657541091,ua963,252328,995-31-8330,5.0,34.0,4773288.0,382174.0,46471195.0,6.0,7.0,26.0,2.0,9.0,10.0,1025.0,9.0,0.0,155893.0,29467844.0,161.0,0.0,65343506.0,5.0,51035928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Standard
Abland,Jennifer,jenniferabland@gmail.com,605503759,ua368,230049,995-31-4447,7.0,48.0,7150376.0,56726465.0,110850586.0,3.0,4.0,9.0,3.0,24.0,16.0,1337.0,3.0,0.0,125471.0,24328974.0,328.0,0.0,65151306.0,1.0,9490104.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Good
Freifeldu,Karen,karenfreifeldu@gmail.com,678660894,ua540,615190,995-31-2744,2.0,29.0,2514536.0,20474467.0,3128003.0,3.0,3.0,18.0,2.0,11.0,17.0,142.0,0.0,0.0,90483.0,38944836.0,386.0,0.0,24337387.0,1.0,22009076.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Standard
Yaou,Kevin,kevinyaou@gmail.com,633433551,ua247,538492,995-31-3406,2.0,37.0,2964412.0,23963433.0,19436272.0,8.0,3.0,18.0,1.0,29.0,17.0,987.0,1.0,0.0,1772.0,2823562.0,276.0,0.0,7991186.0,4.0,4002862.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Good
Laurenm,Cummings,cummingslaurenm@gmail.com,671298982,ua489,771849,995-31-5094,5.0,48.0,3496025.0,30453542.0,0.0,6.0,7.0,16.0,0.0,8.0,13.0,804.0,1.0,0.0,136464.0,3528264.0,284.0,0.0,16886395.0,4.0,39567145.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Standard
Gancec,Paige,paigegancec@gmail.com,673054904,ua451,901326,995-31-5667,2.0,47.0,9451179.0,77179824.0,0.0,5.0,3.0,9.0,0.0,5.0,9.0,729.0,0.0,0.0,13156.0,3660387.0,219.0,0.0,4988841.0,1.0,5629142.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Standard
Krudyh,Edward,edwardkrudyh@gmail.com,606165586,ua473,776779,995-31-5481,7.0,22.0,1569235.0,12966958.0,32931374.0,7.0,3.0,10.0,3.0,26.0,15.0,182.0,5.0,0.0,6115.0,31722656.0,112.0,0.0,17438335.0,1.0,31929987.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Standard
Camposo,Rodrigo,rodrigocamposo@gmail.com,691712613,ua131,863376,995-31-5110,2.0,33.0,2065325.0,16521041.0,6797467.0,3.0,7.0,10.0,4.0,29.0,11.0,796.0,4.0,0.0,88125.0,22755842.0,347.0,0.0,328046.0,5.0,31443115.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Standard
Jina,Hyunjoo,hyunjoojina@gmail.com,696484437,ua225,678020,995-31-2659,6.0,19.0,1453107.0,10279225.0,3446263.0,4.0,5.0,9.0,4.0,30.0,10.0,377.0,1.0,0.0,26856.0,29232422.0,222.0,0.0,835771.0,1.0,2747525.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Standard
Jeffsx,Luke,lukejeffsx@gmail.com,637220532,ua872,997328,995-31-6932,2.0,18.0,710615.0,59217914.0,9575854.0,6.0,5.0,29.0,3.0,41.0,21.0,-234.0,7.0,0.0,268812.0,3542708.0,227.0,0.0,30421623.0,3.0,28922043.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Standard
Jonesc,Huw,huwjonesc@gmail.com,679843441,ua273,299104,995-31-7399,6.0,29.0,1463838.0,1295865.0,27783186.0,7.0,5.0,8.0,3.0,29.0,14.0,84.0,7.0,0.0,42465.0,3762776.0,346.0,0.0,11861221.0,1.0,2731911.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Good
Lewisq,arbara,arbaralewisq@gmail.com,635596000,ua102,485032,995-31-6336,8.0,18.0,16948108.0,14408423.0,16892834.0,3.0,2.0,10.0,2.0,13.0,12.0,95.0,4.0,0.0,64514.0,30134989.0,208.0,0.0,36553754.0,4.0,11663765.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Standard
ere,Alex,alexere@gmail.com,697336374,ua152,366195,995-31-3917,4.0,28.0,345527.0,28963916.0,0.0,6.0,3.0,9.0,0.0,25.0,21.0,568.0,4.0,0.0,5774.0,38439144.0,385.0,0.0,14658595.0,4.0,40305322.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Standard
Barlynj,Suzanne,suzannebarlynj@gmail.com,649584391,ua291,300553,995-31-4674,3.0,35.0,14438836.0,11754363.0,0.0,3.0,2.0,11.0,0.0,13.0,9.0,747.0,8.0,0.0,70441.0,35483242.0,291.0,0.0,3581775.0,5.0,10672588.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Standard
Aldreda,Stephen,stephenaldreda@gmail.com,604526598,ua072,690631,995-31-4218,6.0,56.0,2579311.0,23224258.0,47579357.0,4.0,7.0,20.0,3.0,8.0,15.0,878.0,9.0,0.0,41308.0,3260759.0,354.0,0.0,99190025.0,2.0,3654732.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Good
Hodot,Chikafumi,chikafumihodot@gmail.com,615366725,ua026,332086,995-31-8286,7.0,16.0,5298207.0,43441724.0,2716419.0,6.0,8.0,31.0,8.0,50.0,17.0,1737.0,8.0,0.0,395134.0,26853968.0,106.0,0.0,3834188.0,3.0,49356575.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Standard
Kiml,Soyoung,soyoungkiml@gmail.com,624509083,ua603,113883,995-31-9303,4.0,21.0,2810236.0,22098633.0,112473595.0,3.0,6.0,24.0,6.0,20.0,11.0,1998.0,14.0,0.0,205936.0,32746334.0,178.0,0.0,6597113.0,5.0,2925416.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Standard
raf,S,sraf@gmail.com,639244118,ua979,879373,995-31-3162,2.0,31.0,3836482.0,29040684.0,7485037.0,9.0,6.0,32.0,4.0,34.0,22.0,344.0,11.0,0.0,197363.0,25566563.0,232.0,0.0,280385.0,1.0,22517143.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard
Brettellp,Karen,karenbrettellp@gmail.com,617731711,ua831,571919,995-31-4171,6.0,26.0,15895235.0,12686029.0,3588599.0,4.0,7.0,16.0,4.0,17.0,12.0,892.0,5.0,0.0,23772.0,23869251.0,319.0,0.0,5236782.0,1.0,32860648.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Standard
Buggeu,Axel,axelbuggeu@gmail.com,608112881,ua311,888038,995-31-2085,2.0,34.0,158337.0,1362475.0,26254662.0,5.0,3.0,13.0,2.0,15.0,15.0,1502.0,6.0,0.0,253678.0,3074952.0,146.0,0.0,53881565.0,1.0,34611127.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Good
Drawbaughx,Kevin,kevindrawbaughx@gmail.com,620322939,ua585,358977,995-31-8993,2.0,36.0,9501164.0,79366367.0,29180795.0,3.0,6.0,11.0,4.0,29.0,14.0,1502.0,6.0,0.0,116608.0,3353732.0,251.0,0.0,6229652.0,2.0,15889049.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Good
Wolcotte,Rachel,rachelwolcotte@gmail.com,638248334,ua154,200049,995-31-4508,3.0,26.0,3352004.0,26073367.0,8239694.0,8.0,6.0,13.0,4.0,12.0,11.0,458.0,3.0,0.0,67304.0,27221008.0,256.0,0.0,92191055.0,5.0,33614566.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Standard
Bakerd,Luke,lukebakerd@gmail.com,611909224,ua728,175385,995-31-1998,8.0,43.0,3781913.0,31855942.0,7944873.0,0.0,3.0,1.0,4.0,9.0,1.0,763.0,1.0,0.0,75473.0,24558523.0,332.0,0.0,25202975.0,3.0,25708093.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Standard
Lucym,Lee,leelucym@gmail.com,624318878,ua014,141906,995-31-4410,3.0,29.0,2808194.0,24061616.0,18292355.0,5.0,6.0,2.0,1.0,14.0,19.0,1899.0,0.0,0.0,23376.0,39082607.0,238.0,0.0,33913017.0,5.0,4384108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Standard
Hudsonp,ra,rahudsonp@gmail.com,686097157,ua689,667512,995-31-4474,4.0,41.0,2369252.0,21043767.0,0.0,5.0,3.0,8.0,0.0,28.0,15.0,1069.0,0.0,0.0,91587.0,31876917.0,371.0,0.0,22552794.0,5.0,4378849.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard
Hodow,Chikafumi,chikafumihodow@gmail.com,652495806,ua512,504017,995-31-5070,8.0,34.0,347582.0,29795166.0,7956813.0,1.0,2.0,6.0,3.0,3.0,7.0,881.0,1.0,0.0,100529.0,3068953.0,252.0,0.0,16721962.0,1.0,3411639.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Standard
Rajeshw,Daniel,danielrajeshw@gmail.com,628317011,ua535,902164,995-31-9923,5.0,35.0,6636176.0,57811465.0,3713229.0,9.0,10.0,25.0,9.0,18.0,15.0,946.0,11.0,0.0,253163.0,25121687.0,170.0,0.0,16840143.0,5.0,22367653.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Standard
Maxwella,a,amaxwella@gmail.com,627034088,ua208,481747,995-31-7735,4.0,50.0,9705075.0,79505625.0,2358111.0,3.0,4.0,10.0,4.0,9.0,20.0,386.0,3.0,0.0,136161.0,3533061.0,334.0,0.0,17037859.0,6.0,6288666.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Standard
Ranganathanz,Vidya,vidyaranganathanz@gmail.com,606300302,ua464,256653,995-31-7806,3.0,34.0,6553864.0,5633553.0,35926324.0,9.0,7.0,23.0,8.0,36.0,22.0,81.0,9.0,0.0,179114.0,36346386.0,192.0,0.0,19795457.0,5.0,2661375.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Standard
Wangk,Aileen,aileenwangk@gmail.com,640805215,ua883,203859,995-31-9411,8.0,52.0,18058635.0,16928862.0,56110283.0,3.0,3.0,1.0,4.0,14.0,11.0,155.0,3.0,0.0,41252.0,2419046.0,356.0,0.0,13829565.0,2.0,25488269.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Good
Virkij,Tarmo,tarmovirkij@gmail.com,613422102,ua597,250592,995-31-1247,4.0,17.0,2494681.0,17979009.0,36269615.0,8.0,4.0,13.0,3.0,20.0,16.0,1171.0,6.0,0.0,7227.0,24063503.0,149.0,0.0,3628899.0,4.0,36723148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Standard
Bosleyb,Catherine,catherinebosleyb@gmail.com,670247557,ua109,138261,995-31-5533,4.0,27.0,5872806.0,4892005.0,12983282.0,8.0,5.0,18.0,5.0,4.0,18.0,1313.0,8.0,0.0,127279.0,25986803.0,221.0,0.0,6575178.0,6.0,5336159.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Standard
Oreskovicb,Alexei,alexeioreskovicb@gmail.com,652001081,ua981,816326,995-31-4665,1.0,37.0,2065143.0,16109525.0,4677408.0,10.0,5.0,22.0,4.0,23.0,20.0,798.0,12.0,0.0,203764.0,3508196.0,154.0,0.0,20217355.0,1.0,20214763.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Standard
Onstadq,Eric,ericonstadq@gmail.com,608157679,ua219,523572,995-31-6186,2.0,32.0,11299008.0,934984.0,36034146.0,8.0,4.0,9.0,4.0,13.0,14.0,1519.0,4.0,0.0,99289.0,40178062.0,370.0,0.0,81207565.0,6.0,73343494.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Standard
Zhum,Charlie,charliezhum@gmail.com,675433843,ua997,894576,995-31-4870,5.0,33.0,9966876.0,851073.0,2922635.0,7.0,4.0,20.0,6.0,22.0,17.0,81.0,4.0,0.0,10867.0,34829857.0,213.0,0.0,5014058.0,5.0,33740372.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Standard
Schwartzf,Jan,janschwartzf@gmail.com,679692920,ua385,937233,995-31-8836,3.0,38.0,9493125.0,66209375.0,26817505.0,8.0,8.0,34.0,5.0,38.0,19.0,63.0,8.0,0.0,155802.0,25134823.0,131.0,0.0,2429016.0,1.0,3051017.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Standard
Herbst-Baylissx,Svea,sveaherbst-baylissx@gmail.com,626096536,ua475,514008,995-31-2613,8.0,43.0,1069216.0,8170133.0,0.0,8.0,4.0,16.0,0.0,17.0,12.0,1029.0,4.0,0.0,135085.0,3460893.0,384.0,0.0,7194175.0,3.0,27975958.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard
Vagnonis,Giselda,giseldavagnonis@gmail.com,675448275,ua560,153004,995-31-4206,8.0,33.0,4439076.0,358623.0,15372432.0,4.0,6.0,12.0,6.0,21.0,13.0,1501.0,7.0,0.0,2473.0,2745952.0,213.0,0.0,8913661.0,5.0,36576205.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Standard
Lashz,Herbert,herbertlashz@gmail.com,680122965,ua438,709955,995-31-3329,1.0,39.0,3398048.0,28557068.0,34442.0,6.0,4.0,13.0,2.0,14.0,8.0,2323.0,4.0,0.0,95532.0,4075265.0,364.0,0.0,12682321.0,1.0,41430545.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Standard
Skariachanb,Dhanya,dhanyaskariachanb@gmail.com,663606501,ua853,361014,995-31-7071,4.0,38.0,2013919.0,16642659.0,5116717.0,10.0,10.0,19.0,6.0,19.0,25.0,1819.0,8.0,0.0,220917.0,26997675.0,210.0,0.0,1462249.0,2.0,24903452.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Standard
Oranh,Olivia,oliviaoranh@gmail.com,655646397,ua964,553771,995-31-1859,2.0,39.0,3644626.0,29231882.0,0.0,4.0,5.0,8.0,0.0,15.0,9.0,1167.0,0.0,0.0,33438.0,3658909.0,201.0,0.0,24674414.0,1.0,33557468.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Standard
Egentern,Sven,svenegentern@gmail.com,680458492,ua321,777819,995-31-9269,4.0,36.0,3757861.0,31795508.0,8327367.0,0.0,5.0,5.0,4.0,0.0,12.0,172.0,0.0,0.0,85561.0,3816376.0,374.0,0.0,42186028.0,5.0,4424954.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Standard
Klaymanf,en,enklaymanf@gmail.com,685646096,ua258,565675,995-31-7526,8.0,34.0,1611389.0,14548242.0,10313186.0,7.0,8.0,17.0,9.0,20.0,15.0,2215.0,14.0,0.0,429854.0,35249332.0,22.0,0.0,17406923.0,1.0,15828133.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Standard
